timepoint model testSet feature importance
8.75 timeSocialPlace 6 metAtHome 0.000462371165989
8.75 timeSocialPlace 6 metAtUniversity 0.0318907788642
8.75 timeSocialPlace 6 metAtThirdPlace 0.000626313207712
8.75 timeSocialPlace 6 metAtOtherPlace 0.00513336320722
8.75 timeSocialPlace 6 timeSpentAtHomeWith 7.33866033873e-06
8.75 timeSocialPlace 6 timeSpentAtUniversityWith 0.0387782334083
8.75 timeSocialPlace 6 timeSpentAtThirdPlaceWith 0.000225354410944
8.75 timeSocialPlace 6 timeSpentAtOtherPlaceWith 0.00721387884452
8.75 timeSocialPlace 6 spatialTriadicClosure 0.126735896316
8.75 timeSocialPlace 6 candidatesSpatialTriadicClosure 0.00991097303267
8.75 timeSocialPlace 6 numberOfPeople 0.133756046966
8.75 timeSocialPlace 6 metAtHourOfTheWeek 0.107774694564
8.75 timeSocialPlace 6 metAtDayOfTheWeek 0.0558747151909
8.75 timeSocialPlace 6 metAtHourOfTheDay 0.117712836762
8.75 timeSocialPlace 7 timeSpent 0.149265956742
8.75 timeSocialPlace 7 friends 0.226068206695
8.75 timeSocialPlace 7 metAtHome 0.000607151342789
8.75 timeSocialPlace 7 metAtUniversity 0.0288456695175
8.75 timeSocialPlace 7 metAtThirdPlace 2.63067551233e-05
8.75 timeSocialPlace 7 metAtOtherPlace 0.00487668595638
8.75 timeSocialPlace 7 timeSpentAtHomeWith 1.27540838793e-05
8.75 timeSocialPlace 7 timeSpentAtUniversityWith 0.0304745911568
8.75 timeSocialPlace 7 timeSpentAtThirdPlaceWith 2.01127128548e-05
8.75 timeSocialPlace 7 timeSpentAtOtherPlaceWith 0.00399327223742
8.75 timeSocialPlace 7 spatialTriadicClosure 0.124157680914
8.75 timeSocialPlace 7 candidatesSpatialTriadicClosure 0.00979865963277
8.75 timeSocialPlace 7 numberOfPeople 0.132030579746
8.75 timeSocialPlace 7 metAtHourOfTheWeek 0.102536312718
8.75 timeSocialPlace 7 metAtDayOfTheWeek 0.0580382373363
8.75 timeSocialPlace 7 metAtHourOfTheDay 0.129247822453
8.75 timeSocialPlace 8 timeSpent 0.15449399645
8.75 timeSocialPlace 8 friends 0.198879636861
8.75 timeSocialPlace 8 metAtHome 0.000421751419592
8.75 timeSocialPlace 8 metAtUniversity 0.0328626719638
8.75 timeSocialPlace 8 metAtThirdPlace 0.000991450398114
8.75 timeSocialPlace 8 metAtOtherPlace 0.00554380711151
8.75 timeSocialPlace 8 timeSpentAtHomeWith 1.07250403169e-05
8.75 timeSocialPlace 8 timeSpentAtUniversityWith 0.0372216497898
8.75 timeSocialPlace 8 timeSpentAtThirdPlaceWith 0.000157382828631
8.75 timeSocialPlace 8 timeSpentAtOtherPlaceWith 0.00575040326914
8.75 timeSocialPlace 8 spatialTriadicClosure 0.119639142569
8.75 timeSocialPlace 8 candidatesSpatialTriadicClosure 0.00871143675809
8.75 timeSocialPlace 8 numberOfPeople 0.149015756703
8.75 timeSocialPlace 8 metAtHourOfTheWeek 0.104670497676
8.75 timeSocialPlace 8 metAtDayOfTheWeek 0.0558856293016
8.75 timeSocialPlace 8 metAtHourOfTheDay 0.125744061861
8.75 timeSocialPlace 9 timeSpent 0.153917756168
8.75 timeSocialPlace 9 friends 0.203666314629
8.75 timeSocialPlace 9 metAtHome 5.62277574592e-05
8.75 timeSocialPlace 9 metAtUniversity 0.0303886665067
8.75 timeSocialPlace 9 metAtThirdPlace 0.000726959560251
8.75 timeSocialPlace 9 metAtOtherPlace 0.00592696330807
8.75 timeSocialPlace 9 timeSpentAtHomeWith 9.68920273311e-06
8.75 timeSocialPlace 9 timeSpentAtUniversityWith 0.0387932572267
8.75 timeSocialPlace 9 timeSpentAtThirdPlaceWith 0.000239092215957
8.75 timeSocialPlace 9 timeSpentAtOtherPlaceWith 0.0064998538634
8.75 timeSocialPlace 9 spatialTriadicClosure 0.118794013779
8.75 timeSocialPlace 9 candidatesSpatialTriadicClosure 0.00940491847285
8.75 timeSocialPlace 9 numberOfPeople 0.143314944724
8.75 timeSocialPlace 9 metAtHourOfTheWeek 0.102811648553
8.75 timeSocialPlace 9 metAtDayOfTheWeek 0.0561494815282
8.75 timeSocialPlace 9 metAtHourOfTheDay 0.129300212506
8.75 full 0 timeSpent 0.0685057094539
8.75 full 0 friends 0.10081285402
8.75 full 0 metAtHome 0.000454855989158
8.75 full 0 metAtUniversity 0.0199250490197
8.75 full 0 metAtThirdPlace 0.000497408366108
8.75 full 0 metAtOtherPlace 0.0031213463711
8.75 full 0 timeSpentAtHomeWith 0.0
8.75 full 0 timeSpentAtUniversityWith 0.0219251351912
8.75 full 0 timeSpentAtThirdPlaceWith 0.000272315631065
8.75 full 0 timeSpentAtOtherPlaceWith 0.0038883829514
8.75 full 0 spatialTriadicClosure 0.0659744503417
8.75 full 0 candidatesSpatialTriadicClosure 0.00329855615691
8.75 full 0 numberOfPeople 0.0698504188573
8.75 full 0 jaccard 0.0448365933397
8.75 full 0 adamicAdar 0.0344370712582
8.75 full 0 PA 0.0879661864032
8.75 full 0 propScores 0.297891534765
8.75 full 0 resourceAllocation 0.0376287436703
8.75 full 0 metAtHourOfTheWeek 0.0520343456379
8.75 full 0 metAtDayOfTheWeek 0.0306270215479
8.75 full 0 metAtHourOfTheDay 0.0560520210282
8.75 full 1 timeSpent 0.0730203875768
8.75 full 1 friends 0.0969888231473
8.75 full 1 metAtHome 0.000493537280522
8.75 full 1 metAtUniversity 0.016532832562
8.75 full 1 metAtThirdPlace 0.000380325940934
8.75 full 1 metAtOtherPlace 0.00266790303492
8.75 full 1 timeSpentAtHomeWith 9.97587029991e-06
8.75 full 1 timeSpentAtUniversityWith 0.0184482780494
8.75 full 1 timeSpentAtThirdPlaceWith 0.000185738870412
8.75 full 1 timeSpentAtOtherPlaceWith 0.00356698254509
8.75 full 1 spatialTriadicClosure 0.0612468911588
8.75 full 1 candidatesSpatialTriadicClosure 0.00448417306696
8.75 full 1 numberOfPeople 0.0672747309021
8.75 full 1 jaccard 0.0484786165696
8.75 full 1 adamicAdar 0.0374469296618
8.75 full 1 PA 0.0918641355802
8.75 full 1 propScores 0.29359575707
8.75 full 1 resourceAllocation 0.0428971228906
8.75 full 1 metAtHourOfTheWeek 0.0511318902355
8.75 full 1 metAtDayOfTheWeek 0.0303083533903
8.75 full 1 metAtHourOfTheDay 0.058976614597
8.75 full 2 timeSpent 0.07127476926
8.75 full 2 friends 0.0921022304476
8.75 full 2 metAtHome 0.000324518340441
8.75 full 2 metAtUniversity 0.0174845913266
8.75 full 2 metAtThirdPlace 0.000517382713065
8.75 full 2 metAtOtherPlace 0.00249759028482
8.75 full 2 timeSpentAtHomeWith 9.29925768519e-06
8.75 full 2 timeSpentAtUniversityWith 0.0191502514573
8.75 full 2 timeSpentAtThirdPlaceWith 0.00019824099033
8.75 full 2 timeSpentAtOtherPlaceWith 0.0023679997524
8.75 full 2 spatialTriadicClosure 0.0648161373054
8.75 full 2 candidatesSpatialTriadicClosure 0.00423054119851
8.75 full 2 numberOfPeople 0.0668298742443
8.75 full 2 jaccard 0.0480704440175
8.75 full 2 adamicAdar 0.0375556345595
8.75 full 2 PA 0.0887082006339
8.75 full 2 propScores 0.298144895548
8.75 full 2 resourceAllocation 0.0415025163615
8.75 full 2 metAtHourOfTheWeek 0.0524600457065
8.75 full 2 metAtDayOfTheWeek 0.0310932351021
8.75 full 2 metAtHourOfTheDay 0.0606616014929
8.75 full 3 timeSpent 0.0722438895549
8.75 full 3 friends 0.0965846054765
8.75 full 3 metAtHome 0.00047698771236
8.75 full 3 metAtUniversity 0.0199677709447
8.75 full 3 metAtThirdPlace 0.000458425931863
8.75 full 3 metAtOtherPlace 0.00258667866147
8.75 full 3 timeSpentAtHomeWith 7.98803795078e-06
8.75 full 3 timeSpentAtUniversityWith 0.0207625470354
8.75 full 3 timeSpentAtThirdPlaceWith 0.000237251282795
8.75 full 3 timeSpentAtOtherPlaceWith 0.00284223995261
8.75 full 3 spatialTriadicClosure 0.0637292201158
8.75 full 3 candidatesSpatialTriadicClosure 0.00400170798957
8.75 full 3 numberOfPeople 0.0687744483997
8.75 full 3 jaccard 0.049732399485
8.75 full 3 adamicAdar 0.0373413812576
8.75 full 3 PA 0.0870555631585
8.75 full 3 propScores 0.285492423719
8.75 full 3 resourceAllocation 0.0425667003166
8.75 full 3 metAtHourOfTheWeek 0.0539742970467
8.75 full 3 metAtDayOfTheWeek 0.0307665448507
8.75 full 3 metAtHourOfTheDay 0.0603969290705
8.75 full 4 timeSpent 0.0688025406521
8.75 full 4 friends 0.0945521746793
8.75 full 4 metAtHome 0.000451643080041
8.75 full 4 metAtUniversity 0.0184391783662
8.75 full 4 metAtThirdPlace 0.000549605692489
8.75 full 4 metAtOtherPlace 0.00322097079716
8.75 full 4 timeSpentAtHomeWith 9.36838347217e-06
8.75 full 4 timeSpentAtUniversityWith 0.0214871592486
8.75 full 4 timeSpentAtThirdPlaceWith 0.000145756492551
8.75 full 4 timeSpentAtOtherPlaceWith 0.00366039974342
8.75 full 4 spatialTriadicClosure 0.0627527810578
8.75 full 4 candidatesSpatialTriadicClosure 0.0029155451662
8.75 full 4 numberOfPeople 0.0701459135728
8.75 full 4 jaccard 0.0494079561892
8.75 full 4 adamicAdar 0.0380236665907
8.75 full 4 PA 0.0863719830176
8.75 full 4 propScores 0.297260491753
8.75 full 4 resourceAllocation 0.0426236917191
8.75 full 4 metAtHourOfTheWeek 0.0538897763598
8.75 full 4 metAtDayOfTheWeek 0.0297503528959
8.75 full 4 metAtHourOfTheDay 0.055539044543
8.75 full 5 timeSpent 0.0649159235417
8.75 full 5 friends 0.0911208093374
8.75 full 5 metAtHome 0.000433340698374
8.75 full 5 metAtUniversity 0.01737393682
8.75 full 5 metAtThirdPlace 0.000436095265416
8.75 full 5 metAtOtherPlace 0.00357257289117
8.75 full 5 timeSpentAtHomeWith 9.1021302041e-06
8.75 full 5 timeSpentAtUniversityWith 0.0180617830686
8.75 full 5 timeSpentAtThirdPlaceWith 0.000126358831975
8.75 full 5 timeSpentAtOtherPlaceWith 0.00395441650133
8.75 full 5 spatialTriadicClosure 0.0545748310725
8.75 full 5 candidatesSpatialTriadicClosure 0.00321862621018
8.75 full 5 numberOfPeople 0.0689848373272
8.75 full 5 jaccard 0.0487662690704
8.75 full 5 adamicAdar 0.0387471831163
8.75 full 5 PA 0.0980128265765
8.75 full 5 propScores 0.30507068779
8.75 full 5 resourceAllocation 0.0421840627814
8.75 full 5 metAtHourOfTheWeek 0.0515707599367
8.75 full 5 metAtDayOfTheWeek 0.0315522067807
8.75 full 5 metAtHourOfTheDay 0.0573133702519
8.75 full 6 timeSpent 0.0750198677233
8.75 full 6 friends 0.0966221378326
8.75 full 6 metAtHome 0.000335599785082
8.75 full 6 metAtUniversity 0.0168818188748
8.75 full 6 metAtThirdPlace 0.00034989847204
8.75 full 6 metAtOtherPlace 0.00294500642522
8.75 full 6 timeSpentAtHomeWith 7.73556644085e-06
8.75 full 6 timeSpentAtUniversityWith 0.0199303625518
8.75 full 6 timeSpentAtThirdPlaceWith 0.000166335189305
8.75 full 6 timeSpentAtOtherPlaceWith 0.00322890219631
8.75 full 6 spatialTriadicClosure 0.0646390207224
8.75 full 6 candidatesSpatialTriadicClosure 0.00457033669501
8.75 full 6 numberOfPeople 0.0674010666558
8.75 full 6 jaccard 0.0461262553798
8.75 full 6 adamicAdar 0.0357632220674
8.75 full 6 PA 0.0904252080085
8.75 full 6 propScores 0.29710824956
8.75 full 6 resourceAllocation 0.0424455991453
8.75 full 6 metAtHourOfTheWeek 0.0528576453026
8.75 full 6 metAtDayOfTheWeek 0.0284367078391
8.75 full 6 metAtHourOfTheDay 0.0547390240069
8.75 full 7 timeSpent 0.0689632022306
8.75 full 7 friends 0.101163818613
8.75 full 7 metAtHome 0.000425582160604
8.75 full 7 metAtUniversity 0.0149956441058
8.75 full 7 metAtThirdPlace 2.52620257269e-05
8.75 full 7 metAtOtherPlace 0.00255446258956
8.75 full 7 timeSpentAtHomeWith 1.02202222828e-05
8.75 full 7 timeSpentAtUniversityWith 0.0171009543037
8.75 full 7 timeSpentAtThirdPlaceWith 1.47467842412e-05
8.75 full 7 timeSpentAtOtherPlaceWith 0.00196139261297
8.75 full 7 spatialTriadicClosure 0.062446260832
8.75 full 7 candidatesSpatialTriadicClosure 0.00427199646352
8.75 full 7 numberOfPeople 0.0626407132158
8.75 full 7 jaccard 0.0458752929307
8.75 full 7 adamicAdar 0.0378385735449
8.75 full 7 PA 0.0925198073192
8.75 full 7 propScores 0.308752070617
8.75 full 7 resourceAllocation 0.0430415235133
8.75 full 7 metAtHourOfTheWeek 0.0495431250485
8.75 full 7 metAtDayOfTheWeek 0.0282342838217
8.75 full 7 metAtHourOfTheDay 0.0576210670441
8.75 full 8 timeSpent 0.0755692425522
8.75 full 8 friends 0.090406397725
8.75 full 8 metAtHome 0.000403951474387
8.75 full 8 metAtUniversity 0.0192635521234
8.75 full 8 metAtThirdPlace 0.000434150323401
8.75 full 8 metAtOtherPlace 0.00302429551113
8.75 full 8 timeSpentAtHomeWith 9.01430430212e-06
8.75 full 8 timeSpentAtUniversityWith 0.0207480572936
8.75 full 8 timeSpentAtThirdPlaceWith 0.000141922231293
8.75 full 8 timeSpentAtOtherPlaceWith 0.00356222253653
8.75 full 8 spatialTriadicClosure 0.0646786149813
8.75 full 8 candidatesSpatialTriadicClosure 0.00386705144285
8.75 full 8 numberOfPeople 0.0677586109054
8.75 full 8 jaccard 0.0493941458423
8.75 full 8 adamicAdar 0.0378805001565
8.75 full 8 PA 0.0964133720954
8.75 full 8 propScores 0.283442201099
8.75 full 8 resourceAllocation 0.0434884382922
8.75 full 8 metAtHourOfTheWeek 0.0512018422927
8.75 full 8 metAtDayOfTheWeek 0.0290019702883
8.75 full 8 metAtHourOfTheDay 0.059310446529
8.75 full 9 timeSpent 0.0721257013904
8.75 full 9 friends 0.0910146105165
8.75 full 9 metAtHome 3.77090605532e-05
8.75 full 9 metAtUniversity 0.0175376853944
8.75 full 9 metAtThirdPlace 0.000539342330559
8.75 full 9 metAtOtherPlace 0.00321161367855
8.75 full 9 timeSpentAtHomeWith 9.42485536537e-06
8.75 full 9 timeSpentAtUniversityWith 0.0194119985641
8.75 full 9 timeSpentAtThirdPlaceWith 0.00023972159814
8.75 full 9 timeSpentAtOtherPlaceWith 0.00336416466509
8.75 full 9 spatialTriadicClosure 0.0625407860621
8.75 full 9 candidatesSpatialTriadicClosure 0.0040996011994
8.75 full 9 numberOfPeople 0.0667472381294
8.75 full 9 jaccard 0.0520816313618
8.75 full 9 adamicAdar 0.0392715268266
8.75 full 9 PA 0.0933391411873
8.75 full 9 propScores 0.292707989595
8.75 full 9 resourceAllocation 0.0403556477468
8.75 full 9 metAtHourOfTheWeek 0.0527460214589
8.75 full 9 metAtDayOfTheWeek 0.0299858770031
8.75 full 9 metAtHourOfTheDay 0.0586325673756
9.0 random 0 random 1.0
9.0 random 1 random 1.0
9.0 random 2 random 1.0
9.0 random 3 random 1.0
9.0 random 4 random 1.0
9.0 random 5 random 1.0
9.0 random 6 random 1.0
9.0 random 7 random 1.0
9.0 random 8 random 1.0
9.0 random 9 random 1.0
9.0 past 0 friends 1.0
9.0 past 1 friends 1.0
9.0 past 2 friends 1.0
9.0 past 3 friends 1.0
9.0 past 4 friends 1.0
9.0 past 5 friends 1.0
9.0 past 6 friends 1.0
9.0 past 7 friends 1.0
9.0 past 8 friends 1.0
9.0 past 9 friends 1.0
9.0 base 0 timeSpent 0.626863623186
9.0 base 0 friends 0.373136376814
9.0 base 1 timeSpent 0.654274863039
9.0 base 1 friends 0.345725136961
9.0 base 2 timeSpent 0.639321860757
9.0 base 2 friends 0.360678139243
9.0 base 3 timeSpent 0.641643177942
9.0 base 3 friends 0.358356822058
9.0 base 4 timeSpent 0.648193465509
9.0 base 4 friends 0.351806534491
9.0 base 5 timeSpent 0.642896692708
9.0 base 5 friends 0.357103307292
9.0 base 6 timeSpent 0.610445187243
9.0 base 6 friends 0.389554812757
9.0 base 7 timeSpent 0.613975139777
9.0 base 7 friends 0.386024860223
9.0 base 8 timeSpent 0.627486183701
9.0 base 8 friends 0.372513816299
9.0 base 9 timeSpent 0.642302826779
9.0 base 9 friends 0.357697173221
9.0 networkOnly 0 jaccard 0.0446700454826
9.0 networkOnly 0 adamicAdar 0.0428839336594
9.0 networkOnly 0 PA 0.123025377386
9.0 networkOnly 0 propScores 0.739920048969
9.0 networkOnly 0 resourceAllocation 0.0495005945038
9.0 networkOnly 1 jaccard 0.0522507521206
9.0 networkOnly 1 adamicAdar 0.0493418641409
9.0 networkOnly 1 PA 0.114544242391
9.0 networkOnly 1 propScores 0.719340308794
9.0 networkOnly 1 resourceAllocation 0.0645228325538
9.0 networkOnly 2 jaccard 0.0501342273697
9.0 networkOnly 2 adamicAdar 0.0489444952184
9.0 networkOnly 2 PA 0.128290515508
9.0 networkOnly 2 propScores 0.719874894139
9.0 networkOnly 2 resourceAllocation 0.0527558677646
9.0 networkOnly 3 jaccard 0.0513957247956
9.0 networkOnly 3 adamicAdar 0.047169757368
9.0 networkOnly 3 PA 0.123413423698
9.0 networkOnly 3 propScores 0.71613280039
9.0 networkOnly 3 resourceAllocation 0.0618882937478
9.0 networkOnly 4 jaccard 0.0555293363859
9.0 networkOnly 4 adamicAdar 0.0434680616171
9.0 networkOnly 4 PA 0.121535944706
9.0 networkOnly 4 propScores 0.725951918441
9.0 networkOnly 4 resourceAllocation 0.0535147388499
9.0 networkOnly 5 jaccard 0.0547806311326
9.0 networkOnly 5 adamicAdar 0.0470372038309
9.0 networkOnly 5 PA 0.117941338814
9.0 networkOnly 5 propScores 0.72618119638
9.0 networkOnly 5 resourceAllocation 0.0540596298425
9.0 networkOnly 6 jaccard 0.0463218858977
9.0 networkOnly 6 adamicAdar 0.0439582960606
9.0 networkOnly 6 PA 0.121419831811
9.0 networkOnly 6 propScores 0.741190206679
9.0 networkOnly 6 resourceAllocation 0.0471097795513
9.0 networkOnly 7 jaccard 0.0512148877547
9.0 networkOnly 7 adamicAdar 0.0449459514606
9.0 networkOnly 7 PA 0.113556682306
9.0 networkOnly 7 propScores 0.732827533962
9.0 networkOnly 7 resourceAllocation 0.0574549445159
9.0 networkOnly 8 jaccard 0.0528885187006
9.0 networkOnly 8 adamicAdar 0.0495260631062
9.0 networkOnly 8 PA 0.125298096904
9.0 networkOnly 8 propScores 0.712442141498
9.0 networkOnly 8 resourceAllocation 0.0598451797913
9.0 networkOnly 9 jaccard 0.0535404332699
9.0 networkOnly 9 adamicAdar 0.0495556981177
9.0 networkOnly 9 PA 0.106997203676
9.0 networkOnly 9 propScores 0.7324788296
9.0 networkOnly 9 resourceAllocation 0.0574278353365
9.0 network 0 timeSpent 0.191263673815
9.0 network 0 friends 0.134559924469
9.0 network 0 jaccard 0.0412193382077
9.0 network 0 adamicAdar 0.0470546934818
9.0 network 0 PA 0.103494015531
9.0 network 0 propScores 0.436713292776
9.0 network 0 resourceAllocation 0.0456950617191
9.0 network 1 timeSpent 0.199397594785
9.0 network 1 friends 0.127722898067
9.0 network 1 jaccard 0.0518953970341
9.0 network 1 adamicAdar 0.0481971007522
9.0 network 1 PA 0.100820731172
9.0 network 1 propScores 0.412577071128
9.0 network 1 resourceAllocation 0.0593892070609
9.0 network 2 timeSpent 0.183308729701
9.0 network 2 friends 0.126235549465
9.0 network 2 jaccard 0.0487250267091
9.0 network 2 adamicAdar 0.0491184772992
9.0 network 2 PA 0.113434590021
9.0 network 2 propScores 0.427348673536
9.0 network 2 resourceAllocation 0.0518289532698
9.0 network 3 timeSpent 0.201331299504
9.0 network 3 friends 0.13500175819
9.0 network 3 jaccard 0.046548533382
9.0 network 3 adamicAdar 0.0463481347553
9.0 network 3 PA 0.109005727051
9.0 network 3 propScores 0.407796967655
9.0 network 3 resourceAllocation 0.0539675794628
9.0 network 4 timeSpent 0.195862429942
9.0 network 4 friends 0.124936831058
9.0 network 4 jaccard 0.0522694317537
9.0 network 4 adamicAdar 0.0461685992589
9.0 network 4 PA 0.103757819482
9.0 network 4 propScores 0.424494050498
9.0 network 4 resourceAllocation 0.0525108380065
9.0 network 5 timeSpent 0.19577587013
9.0 network 5 friends 0.125307794876
9.0 network 5 jaccard 0.0504660432696
9.0 network 5 adamicAdar 0.0483241896683
9.0 network 5 PA 0.107337215128
9.0 network 5 propScores 0.419089189469
9.0 network 5 resourceAllocation 0.0536996974588
9.0 network 6 timeSpent 0.195270730625
9.0 network 6 friends 0.147622717415
9.0 network 6 jaccard 0.0447672275561
9.0 network 6 adamicAdar 0.0425903267065
9.0 network 6 PA 0.108803062305
9.0 network 6 propScores 0.414506806039
9.0 network 6 resourceAllocation 0.0464391293533
9.0 network 7 timeSpent 0.184989052055
9.0 network 7 friends 0.13856145396
9.0 network 7 jaccard 0.0529028898977
9.0 network 7 adamicAdar 0.0465749480362
9.0 network 7 PA 0.096944929433
9.0 network 7 propScores 0.424389506386
9.0 network 7 resourceAllocation 0.0556372202312
9.0 network 8 timeSpent 0.184126259047
9.0 network 8 friends 0.136157739853
9.0 network 8 jaccard 0.0510418830965
9.0 network 8 adamicAdar 0.0477253640216
9.0 network 8 PA 0.111260992742
9.0 network 8 propScores 0.414328831064
9.0 network 8 resourceAllocation 0.0553589301767
9.0 network 9 timeSpent 0.203749161326
9.0 network 9 friends 0.129863421501
9.0 network 9 jaccard 0.0507084796273
9.0 network 9 adamicAdar 0.0473098171687
9.0 network 9 PA 0.0957984899822
9.0 network 9 propScores 0.419907447191
9.0 network 9 resourceAllocation 0.0526631832049
9.0 time 0 timeSpent 0.225792365015
9.0 time 0 friends 0.332319883718
9.0 time 0 metAtHourOfTheWeek 0.156174808088
9.0 time 0 metAtDayOfTheWeek 0.0993116387934
9.0 time 0 metAtHourOfTheDay 0.186401304385
9.0 time 1 timeSpent 0.231846224114
9.0 time 1 friends 0.312495404074
9.0 time 1 metAtHourOfTheWeek 0.149584184872
9.0 time 1 metAtDayOfTheWeek 0.118565036953
9.0 time 1 metAtHourOfTheDay 0.187509149986
9.0 time 2 timeSpent 0.240876307394
9.0 time 2 friends 0.319970318809
9.0 time 2 metAtHourOfTheWeek 0.159879591916
9.0 time 2 metAtDayOfTheWeek 0.0964060319508
9.0 time 2 metAtHourOfTheDay 0.182867749931
9.0 time 3 timeSpent 0.260008702458
9.0 time 3 friends 0.322342921855
9.0 time 3 metAtHourOfTheWeek 0.138246631407
9.0 time 3 metAtDayOfTheWeek 0.0950808701919
9.0 time 3 metAtHourOfTheDay 0.184320874089
9.0 time 4 timeSpent 0.257518892787
9.0 time 4 friends 0.301927976127
9.0 time 4 metAtHourOfTheWeek 0.148088250077
9.0 time 4 metAtDayOfTheWeek 0.103636010585
9.0 time 4 metAtHourOfTheDay 0.188828870424
9.0 time 5 timeSpent 0.239861560585
